Id,Price
1526,374122.7200402341
10890,269324.8251265778
8638,449831.40022978897
6050,268843.6700091696
7639,107401.99173401868
10544,206497.77930120958
9577,252878.55612652277
13195,218092.29615936257
3484,223695.72557742515
16668,405442.03022020427
7171,181901.79929288378
8547,215835.48983143704
12735,223652.65112130131
9093,184520.51436974274
15323,265760.8899207912
14897,137946.3619724959
5135,135617.63695842976
5327,228681.38353312502
13133,239679.46973884586
1676,287927.1000090897
16296,273099.6656155623
1095,148931.05925576677
12528,154172.98976502186
7348,272752.16644883517
11663,166476.94060701792
1803,190561.63219010475
1510,243792.96375741038
16045,179314.54206309517
2900,153583.53864738918
3236,174183.35153207553
1318,251050.81750616524
14948,221830.4647226517
7840,261507.78220866693
15325,185984.75987830714
8700,169498.21680939023
15706,196977.8461322957
14449,165916.61388850462
16117,188783.46276079072
4529,186643.83220099297
11199,195473.14806857373
4052,301594.02124271495
821,209313.5737546146
68,252426.32335155678
554,122866.5654585409
452,202399.74713494227
11394,296475.21472228016
11393,171206.8568787822
9535,160985.62717590996
4024,198365.1099301355
10069,207116.59240417168
12007,166021.86806194816
12368,436995.1662234086
1259,373488.8090792998
1124,317127.2691603149
3707,185817.47587284353
8767,163120.87539578188
1919,165363.5351512196
16741,166598.99343106576
6664,273014.91171099263
5688,383143.478449168
7799,161406.36251981716
14843,307288.76943363406
7532,154227.516366476
8133,162459.65106634976
6264,324953.34042115667
4125,175224.1714653355
2410,175399.56987404742
13607,218752.1419292969
1716,273908.6560510472
1370,142992.23486866482
2273,380800.2625285607
15298,315863.74615156883
4284,255901.463681488
12303,157177.29506878724
7808,127126.36978374633
2203,136865.8766288145
7237,125231.63107602442
15864,147597.9105812778
2844,160641.56613855244
5729,167459.98664464185
11812,349273.5114011438
1779,170592.4238615421
6442,136450.2865149552
6160,219368.061308359
8266,198309.09328402692
9903,167201.48371607755
2867,131887.2664812652
6998,181276.54491015305
13932,175808.61997344598
12587,184961.83666132178
3611,234962.79279121294
2646,271238.4003326144
1890,162961.33013676928
860,269899.86924335477
14187,184698.16702572358
12569,274934.86198058183
1276,90121.3688647806
12025,191649.14769764288
4890,306845.0457702277
14410,302247.40114826686
10352,296599.29874063394
11407,191383.93637006517
10384,166440.3174061744
7622,317935.37502152985
12578,168572.8873836105
15820,169928.19945265594
563,198140.61023726207
15226,169269.39407317404
6396,218092.29615936257
6247,143106.08147407224
3339,175344.0672185351
10975,314976.2050642694
7475,114159.68611892237
11129,207741.95981443868
3051,259912.8527613707
10232,229223.20656976453
14106,183152.07768364064
5502,226305.60694678716
4558,73982.10036966512
4181,146328.3387589673
8426,129219.70665901985
6611,167167.44708853294
14641,148537.3715810291
15539,251178.77419789642
13119,125449.32896346376
11716,184819.96250298608
7316,244543.70256231664
7791,109532.0144280256
13034,372979.9317777617
1068,274115.71322907513
4060,178468.62421611274
10172,226046.8407582743
2591,190136.89266211458
12494,336235.0199348494
7828,294814.41048718774
15284,176792.49861283097
7947,184412.3025190581
16335,228057.3405097905
10234,312366.93167246564
2797,243487.0098189168
5341,240414.87580796555
3059,200139.3947116563
1559,70780.54494969129
15320,281658.26115557674
10284,348707.6057853491
4134,185350.51997919808
4481,204491.40673275548
7222,185663.54508770377
4062,231098.15606303766
2192,218737.79660273678
9637,196976.92502416563
16236,180783.88830142302
4272,158729.3864924137
9406,302505.4990225824
14309,233424.69380178672
1946,311309.6889386405
16235,245554.93528466753
7146,159573.65210551993
16784,226668.13358195173
349,316744.12782883394
6251,170440.0084471644
5128,360078.6235695711
11718,177875.54940294704
16721,101751.9477919955
12517,214565.8331281643
15961,181340.0312355352
9428,158624.6099308356
14541,150466.45512956879
10168,123416.60389144756
11270,175377.08546607365
13210,168079.57923199557
11518,170623.47937808975
12612,168519.39093693753
16352,127722.78183967712
9935,140530.21000930367
15521,299724.9336422282
11482,185088.06671746864
11443,186030.22680272732
9459,238049.21716299353
9218,176097.511986748
854,142246.7561777965
5619,152380.38063397483
9208,188275.34346822416
4391,137568.26446345367
15207,159739.9315628043
7183,184912.37642550058
16442,218431.81675725293
7936,95451.92120033363
10606,419120.6352949951
4979,160077.72139573988
4854,295100.09654132
16476,123367.32784299832
10516,149935.31626288546
16261,265826.1842971232
90,462036.4585056241
5433,177661.28149799624
14338,136038.63453279674
13487,226953.73560042676
8211,501018.2532414289
170,198183.59548438137
14051,104053.20519588914
10686,218597.60269635016
7595,304165.81930713955
6777,410220.213664252
14661,182408.59663623752
13991,326995.0334469105
16795,170142.7856005534
2740,125030.33387623819
7368,353057.44966778223
2413,238420.55459307652
1852,474410.8985969993
15200,400238.68289048714
8467,328597.0478783296
16379,301150.4201723365
3375,184041.27442028295
5945,448940.18455901986
2641,170939.89405744005
2837,327782.5486522257
3498,223800.17307511813
10876,156110.8445225015
1285,217754.9805156684
9285,258518.5219548582
4015,307062.9928061882
2526,176179.64423691639
7814,221197.500973843
7117,329729.83657149156
12359,120554.33459088256
3303,318843.23009944806
13874,163086.20017280398
5484,180105.7211022034
15067,156887.76081873444
12639,219007.54239420217
3388,236135.96278217278
4256,200490.27785354582
15738,196074.2980124794
14049,165550.57037590965
15780,177474.22980987883
9564,180277.07088677512
11910,204770.20097346522
11315,203727.23656855794
1733,172688.0316063121
3910,363353.3847860599
7552,440492.5450243211
254,191768.87821505836
5222,214296.2860860693
8314,215538.1016511937
16743,250502.49408833802
10335,108972.81602888179
8226,278636.44816160237
12254,208681.3587912526
13152,228397.84615678425
15020,193486.59488275083
16349,224003.34298524505
11924,158993.23440102773
12543,191998.1130001484
14114,232411.19229473078
12318,243336.42810677885
15383,175942.92400366766
6679,180074.87956151026
635,189744.5307571894
15993,286198.1746925625
11375,195899.58211944468
11216,181993.58054042995
15401,218762.21078142192
11301,138232.3159975054
13804,261666.92743301013
10839,193299.77299891243
1588,315810.84916673944
3596,191691.7417385665
5816,165862.73345316167
8099,143325.92543642534
6551,197973.75340366445
14075,531191.7219577559
13431,187925.46406257496
9481,293052.7022329076
5295,148610.9329761683
15859,340812.7301934824
10634,270011.4934673675
444,229295.1372569057
11686,250537.68192800536
1213,201095.71394127232
13970,127656.49864532507
6849,454500.8262357252
9911,274986.69280561357
5649,156460.61800477246
7184,241706.65395330434
5877,269816.59305822034
1655,256134.78741856257
15301,203301.77966625482
12389,255596.16910744557
5241,293281.07296867645
7048,164218.1277218343
10574,150014.2208454612
8593,130633.64563746845
4752,177904.5799271545
14663,193068.16263090583
10994,224878.86388391952
87,81215.4806761575
5132,128343.46945117922
6372,372337.4062871557
7411,284808.4747900047
3319,243988.28835448774
9355,127348.23399776338
5139,277756.1726145282
56,278835.8861485564
3249,180197.11945414628
5047,86325.10383012505
13238,299870.2332160467
2190,294055.29839127464
15599,174112.1366095194
6542,159086.7384774541
1968,227741.71344275842
5630,179306.86021867927
9157,175060.09883503924
789,204239.58811421978
1413,277418.7296624791
12514,255791.89435456845
13459,141844.9833130242
1345,231561.4592233766
4034,192212.25478353442
15169,154964.14093446272
6770,251147.35919467182
3334,176523.9531070059
12998,159717.66791449327
15870,229640.52228777853
1871,158739.53622201653
5770,166971.2249267934
13196,128123.47955464442
7633,191709.24557288032
10699,209208.6472754532
15470,188507.87963522485
1903,508698.1356553997
13860,215485.91292321103
7649,146517.95748433465
11043,226762.37689797525
2922,216546.78238993653
7538,357594.86756981217
9477,119497.55772601708
117,489034.87009886827
1457,259829.31399626564
7082,169737.84041788406
3053,264201.5531272721
12522,109902.13230807656
5744,378547.472216294
13566,343687.6811839841
1464,129489.51580025179
3852,130884.99644249488
9557,207055.99921338115
14719,423313.9914689122
13978,133631.29303983937
3286,156904.1064228877
13019,325354.42027291824
1421,149668.2989520591
13502,182700.91989399825
14811,120033.13560746549
9297,288652.5734560004
7749,473148.94386103435
16555,141675.8666830135
14576,187881.16284699886
12766,173002.1365327379
4679,108934.79888406384
10033,187680.83139819346
11231,258996.37977347412
15112,159880.8385847248
10617,184195.33367611817
2175,161611.08946627672
16502,446339.9687913547
10106,189124.78046039777
12561,155747.00279385023
15907,292984.88194321335
8069,117817.51634972446
8316,126520.74208180158
12343,247649.40386219468
12092,162395.1718040507
1527,162917.14206951365
10010,253060.7011476075
655,109258.61972656015
10549,138971.6612257994
3248,113435.72491112255
13499,272307.110239063
14959,207588.49478512787
6070,160492.69701223064
11360,263813.0851893479
12102,195967.51379944343
11870,310488.1973014881
3713,136328.25544545628
3230,145545.45530331912
7742,221451.68521713137
15092,329498.9433791136
8728,282459.5755798545
3386,155321.13756048615
9409,145174.43615083903
16545,254953.2517829365
3127,169970.84821111365
11344,163350.76039994686
2112,224933.08351182097
7310,208828.19665788012
6313,224075.8006249931
3681,403013.6797587358
5114,401255.5490681203
270,173601.09874901612
14350,184195.33367611817
12223,338929.0329381161
1066,195047.91752087674
16116,421015.9407398329
11410,470331.2079103044
4088,165276.84610422765
5956,173001.3990886152
14669,153644.4451321039
13871,135467.99719889672
4126,232164.07273689646
12114,200148.38449342494
16607,158825.3961550805
4266,237810.64217337992
13518,188067.1518908733
11856,294958.76566604147
3885,253020.097654358
8891,162920.53280283298
4964,159164.24674649662
7696,181421.24985540225
6894,159160.26093344772
9766,172403.85459976594
4800,161379.80065047502
2840,203436.1735288504
4743,163362.70885336708
13562,494197.17446357704
8301,203240.69810203454
5405,177425.20231128897
1535,169089.23087442433
9073,126433.62684241732
1698,342952.6416477847
12262,242572.17245353744
6794,178443.1855676163
12701,184924.51663593546
8432,181553.58920576153
13540,143194.34638562138
8629,148981.14665442685
1440,180060.86505870262
8596,198385.74656678387
9575,266738.9180704988
14976,102081.70344987823
3149,191232.71057488985
5157,182470.39903631827
10748,180098.86984799668
9719,371570.83206590364
6376,178678.63393315263
9733,178030.86793186248
4749,193038.03140195407
4994,396409.3178309149
538,212258.91048215542
5512,134872.58874753752
9778,156568.3794768696
9761,134384.39968556655
3174,426326.5437113601
13429,214909.79347882705
10467,76118.93455290045
14129,206970.90023813656
13608,193556.62779503054
11106,151138.16647095006
12048,180970.6209980672
1054,353414.57302792
3582,251553.01604448087
1566,159354.4488053005
11529,137730.77549634638
11859,157671.94296825552
10582,147780.93601805696
14907,445367.51495414804
14039,167928.30786937792
10489,177462.8533194614
3331,318167.28945556213
10153,245146.05904684306
5271,158955.35235019616
11871,394728.6749937399
776,133772.78124368892
3994,132039.54526498105
9433,73224.76132161137
14275,135393.49316394568
8030,267084.1523935716
8169,300176.6564140019
8053,180900.90699153068
4822,195160.58647336403
13197,215505.72101602823
13634,302791.2993117934
8951,192663.25468475363
12176,229689.36786136025
15471,140095.68095659761
14962,124081.10400496096
12512,114849.77219112554
8697,387293.32411338884
7095,227870.23860910148
13639,195581.10155948528
16660,162893.18691982786
5848,142993.2868780894
5386,190303.37719608564
10880,298953.7607521148
3954,185635.23699353464
13426,253797.57197959782
5966,206056.73092727782
16315,300811.5280763675
7455,194914.51031674843
11071,230134.9347000341
14740,214436.18982238197
16087,189454.74901359092
8931,208415.31687097545
15289,144518.57163565664
16089,269309.1044034725
12128,184827.62252093092
4724,231801.69133405125
8585,202114.0239961413
7188,218657.8220839085
5423,171836.62828903404
10488,202867.91051886394
5980,224943.5290917107
8376,266074.75784793944
12397,135869.2038615004
16496,175202.2411351576
4891,232738.58690194134
9710,150222.88572534933
6339,175492.8348448243
244,188703.6964098653
5002,235392.49520621792
5358,175682.80320024875
7636,156299.79764051145
9361,320810.74913389375
3601,118214.87626512362
15755,151945.68631248473
172,181667.70218172597
3037,314981.1106247954
577,285825.25138077646
3607,194206.5962130417
2515,118464.92554694889
10413,165180.19099803176
10511,243089.23075911327
4637,527109.4274823938
12736,280571.99046334607
9534,235766.91294192037
11641,195385.79811724188
10419,249354.99715497188
15313,200497.67167482985
14915,195517.22772527856
12409,381316.65125322907
9405,125592.60615742799
14066,212119.62481393982
14108,194477.016122696
11931,226797.62299589496
11464,316769.83670046646
926,150767.21838161806
11190,218092.29615936257
10260,180020.30361113447
12712,210588.8275945586
1234,197459.45989964274
11608,106192.73330302832
3776,246657.39835352445
4881,203240.69810203454
10266,202327.12643189658
3262,240105.64217933797
3576,379512.36991932173
16604,475887.7636050051
8041,231154.5077119541
10691,239202.1315602922
8357,183393.27537303444
11661,147905.0988655077
4453,238873.66260445426
15936,218092.29615936257
8463,287851.4184467641
15770,238743.0248365609
466,168087.837708343
14965,89864.32413959122
11227,209013.00028432667
9894,291077.0824951301
11746,183600.63110566835
4118,149451.5023151392
756,327185.5092017689
15589,189750.87390434367
109,337520.5435971625
5778,219375.2749598177
1731,89208.26911977764
3450,154927.54925133052
2961,201357.04516143346
222,169215.43997206396
11454,355710.9159968837
7339,184827.62252093092
12096,102621.19886921636
14074,184810.35387131572
4058,414440.2069947156
6603,249595.85607611528
3289,117819.6885474629
16681,313854.7435933788
8200,334404.37949072017
3343,233117.62761647426
7802,178371.18462700787
2082,426549.9396203205
217,258428.87909582732
1720,174795.03561536063
7224,239109.2675823889
6176,137655.8558438256
12571,226519.4497415585
16666,326582.26854787633
8908,238901.9419124881
6914,188515.42203724314
5428,178464.08539161252
381,178443.1855676163
3991,195080.10829352945
16365,276291.827147648
1046,205269.05988452717
391,154479.79199568345
9212,309643.06926317496
3022,206557.46247120982
9961,119174.2867402231
6764,268083.94792905153
7720,179446.2267477766
4809,199833.39535179807
8877,314680.3355277918
7817,179373.4435845205
10614,112756.43550656135
5553,317957.9410450128
16488,127781.04754142802
11002,170079.69969524894
13592,368262.1514497064
15050,224009.87379429402
13553,269124.4450985273
9041,261610.02607567137
5461,446731.60087588493
16274,468790.02293937036
2138,176569.118181004
6245,167981.77912988007
8245,185271.78648568262
6491,216876.36995018873
13218,191978.98965943936
13101,118537.94352727578
10462,143080.40211747366
4079,186097.0038292664
1506,422053.83567639894
14107,126777.43302500709
12215,262767.74283485545
11576,311847.34113624395
10567,231110.342228834
12713,212491.45635423347
1468,476001.3587475707
2549,252697.58426703373
4172,228543.60319222155
12380,235246.71179279877
3513,106813.64910849197
8165,233607.51271273335
1127,196915.97809915384
14601,445868.05464094726
15526,300573.2188241185
986,340161.9375391811
14968,214262.46008515233
9348,218101.7687664329
6317,270578.1577054434
7497,101695.79499388851
5079,370490.99684273166
528,173047.17522289426
10964,141010.02638387633
5812,321281.0556189454
11022,217601.44728929043
16251,151758.49967583944
5863,118399.97824506079
8664,201314.403194129
5396,207594.77016887083
6917,245168.50227652094
12776,127751.0470374932
473,246575.97935396514
13333,212965.8562198657
13023,183133.25975408105
7357,204085.79767511523
10955,430982.54077539494
11914,345868.64681892557
12535,195888.09292202978
11205,225570.56828775277
13209,183603.79929140466
16119,355978.1410682316
2174,272308.26382931793
4834,206342.17405935985
10151,178443.1855676163
5584,215721.01621520647
6672,203342.60968850236
12858,298061.00809794816
5106,165754.13865634214
8884,174080.90543915858
13766,171816.85756177577
12556,114346.39018291605
12910,210871.03185644053
6258,126433.62684241732
7100,217642.76116013396
1793,190289.63482042126
3335,174390.48034554103
12835,172665.13818956589
10591,165055.50199442153
15707,252839.99008906423
16389,150483.32735681985
7440,319775.8068032107
6293,180814.12267982058
3937,198085.81896313577
16527,187005.28660672661
5102,254180.9143074326
10734,341771.6144501222
7986,157344.14194551154
6495,90373.54971824988
9571,253426.76234949162
5131,191560.5009454086
10761,400501.18916884897
143,392929.3004500533
13829,170296.1289446948
13662,249483.86135757025
1771,134811.72014350627
5448,204391.4363932362
8594,160558.57279369666
12038,308218.8852346629
16471,173736.50156314127
16764,145761.87437398886
1282,175278.46445064803
15101,245964.48254379444
9473,140338.19487164216
2324,403478.75352463254
14448,267985.0383357191
6000,70261.23278024701
2077,138382.2087994042
12960,240725.97263362547
15837,198633.6250871494
8805,237492.54930537113
9987,240167.39095885688
1580,330244.7287922982
11089,128577.90760995938
10926,221051.2363158041
12773,410529.1698235754
6490,279722.6772355795
10858,128015.92269623038
2831,134824.17871834236
16326,150779.13881599932
371,176619.88934553947
8852,216437.86077792835
6713,287731.07288757595
4230,172353.97484087985
3639,221077.88010083704
3642,196416.40610930024
5149,192299.86544282376
2861,203629.0357411879
13300,93408.47572529984
2807,376185.3749274659
5919,112025.57204748793
12716,570694.6880081256
4271,243772.75452897875
16055,223339.06317380603
3747,252109.2869149865
5857,263697.39458451315
6884,356986.4590983968
16027,285693.6312827632
3512,326587.6725458918
5181,168820.74873083486
16732,257417.954662613
1908,176365.6569936133
12082,182412.24537254352
7286,151208.52469587472
8216,146377.22710119002
6929,316183.05502490245
3950,350778.9215743148
12479,184757.9471970763
877,127852.81900196966
1366,193622.1278279746
384,143807.61582899245
5767,212574.37186305068
6910,157569.92847035208
187,194054.58238952415
10164,361220.2034254817
8603,243082.91509882864
15834,168861.08984459896
3078,129298.28563306901
3479,251364.04610333906
6671,211865.07884483002
6078,173441.86191558765
16271,129809.68381118755
16191,155804.32390598688
11544,173646.0498977568
7781,177942.89892034396
14918,329154.4911944114
6238,206629.5400752011
12989,203745.32694287162
11907,220983.749962041
9696,161856.8737511917
14084,321950.79466837534
3895,155022.35509374744
4367,176644.79856107244
8453,70031.20222588012
7638,364670.8565099675
8373,267751.4990168221
4674,177602.89823599168
15787,146721.77590072853
5903,260908.58886048626
13679,198850.22355590618
9018,421154.65420113364
15823,265532.4854891513
13289,146303.15277642212
9896,216402.49112620356
14436,183620.83479004665
5547,210660.74855441958
4048,418102.21879715903
16579,214609.7401451389
8550,201824.21416795245
9385,300062.53945083736
5242,168050.82730526698
31,215432.6319556838
6144,273792.65499570506
3990,202867.91051886394
2523,88703.22457403384
12608,242231.80633500344
7234,181476.4367364471
15264,192710.25434890832
9623,184826.8787730214
3161,334572.09437823424
7425,109560.65827253807
13021,292563.6028116838
4044,149663.689466198
15411,231999.01633431637
979,323410.58791642607
5514,231999.01633431637
4817,165864.03676391367
2115,186143.8710962948
10571,258667.9188555082
8992,209144.53211014596
15546,181476.52976517062
11359,130743.27080111901
11972,182266.07289272448
12838,171973.58699329718
5948,132891.5822207924
422,264682.16142492136
4855,171323.68644487113
16197,111458.95842196023
8926,436018.39269650774
5703,201862.4387023367
8848,198619.71374590608
7039,309786.28348296275
3806,159563.91447105576
15154,225738.30638378288
13132,186278.29220134576
7438,199830.08216380887
4398,237271.37633722677
2440,179405.8287480003
3751,142864.87938723792
1476,180733.36436999662
2264,319919.57882625493
16444,147885.71456343526
10704,165120.20642729188
4033,136865.8766288145
4508,124500.63050842434
16290,243297.9655849097
10387,203325.4520066042
5457,149794.05200141532
4910,275879.8446929554
7451,184114.01315383991
10732,176276.26282551797
8015,123620.52463093046
6148,177306.44624669367
5892,243373.29806414808
7825,211101.30777187913
6851,219159.8470251689
6633,213821.49873235062
2139,262453.97971425985
10213,299081.33090776834
2830,210934.20483568904
13907,134095.84448311978
15897,314973.5180293375
8311,196361.66290330258
14230,195373.6513311951
3878,184066.1393865038
13732,177044.51614856365
12110,178088.30168979726
10675,407989.2427339144
12946,109836.01882843059
16754,213299.32214695922
4394,283330.557407469
16728,164258.98079728105
14378,318712.80883218336
9949,167511.9286280557
994,179956.62528611886
13258,157994.48114522043
5883,375392.4429872836
6933,357010.30597087176
13193,211329.49772551336
13286,166537.62626008448
13407,399030.757633021
7512,119017.9837411858
7221,186815.70164898297
14428,160218.5289736718
1740,189664.60789726913
3,141227.87842533612
12952,212356.14400291134
11537,132018.15752182438
2558,142019.67286560326
14081,249988.80876949802
3517,227247.4350151005
7149,240325.74316560943
15777,112892.11509510172
8995,223745.67761398375
826,403842.0041452331
509,289919.45862941357
14875,319289.3844946623
6591,151177.14588960275
11283,107309.5592506571
9897,238106.6969243795
14902,178457.41664489452
14291,176833.04007093408
3162,229617.89039896586
4206,187366.73484193222
11580,199687.34406849605
2007,222589.86247043972
14939,399546.01551067206
